id,value
id_114,13.099559790123719
id_115,25.128640961599388
id_116,26.98305522692192
id_117,8.886345979259499
id_118,17.899546451968746
id_119,18.986721971327327
id_120,81.46149410971364
id_121,23.854685230063065
id_122,34.983744208166314
id_123,24.573771924992993
id_124,7.517780325189722
id_125,39.00014831820254
id_126,8.695438607183979
id_127,22.46494105446612
id_128,29.770951278651715
id_129,61.63627258759914
id_130,21.777363517973523
id_131,24.20170945287176
id_132,58.22612093462703
id_133,15.138300440089719
id_134,13.032907204985664
id_135,1.9810856444608778
id_136,13.08768523716429
id_137,58.23850389482199
id_138,20.013713218743444
id_139,5.911587313589258
id_140,28.06778259343615
id_141,25.420837248452845
id_142,44.46438902008741
id_143,29.79880618147724
id_144,18.00279914790421
id_145,26.09620226406365
id_146,11.048103323726055
id_147,50.85626975785625
id_148,23.350276436699325
id_149,39.540880384477475
id_150,10.901325062195003
id_151,7.617455981104036
id_152,24.588191239527067
id_153,6.771301278075796
id_154,15.475287488551292
id_155,40.747725458246855
id_156,8.362782498523963
id_157,37.71700188729525
id_158,10.334448832337308
id_159,18.328339618603465
id_160,41.5436697524225
id_161,18.562935828616272
id_162,14.09995856914712
id_163,7.491906639254032
id_164,51.448394870497914
id_165,29.886773233035306
id_166,2.8629443832953694
id_167,15.858942100774438
id_168,64.02964280049304
id_169,12.810404791990171
id_170,63.458446151585235
id_171,38.15043749836609
id_172,26.56753958648451
id_173,19.00722238122036
id_174,62.07832685121629
id_175,24.923466553828916
id_176,19.94494265231461
id_177,38.995929653208385
id_178,11.965935386914403
id_179,31.14009632540033
id_180,17.29449939110595
id_181,12.78390908128393
id_182,55.02557614039897
id_183,47.126326657937426
id_184,15.959412627451787
id_185,35.225377840142464
id_186,26.566379618955946
id_187,72.07482750815151
id_188,9.708595327652581
id_189,57.53482893511297
id_190,38.413698946972765
id_191,15.023088472878419
id_192,29.028830224381917
id_193,1.7803966860902376
id_194,18.794882721077474
id_195,0.9094920366670749
id_196,33.94617731814342
id_197,11.690563390136939
id_198,18.878413849633844
id_199,61.19336122933957
id_200,24.11769168718067
id_201,25.771544897906146
id_202,65.09278604870367
id_203,11.351473531705228
id_204,8.777086431581951
id_205,11.135508706187117
id_206,7.548405647749219
id_207,1.2638438510075427
id_208,124.25154501338224
id_209,20.42471141980954
id_210,15.545959919517628
id_211,14.245824991905133
id_212,37.230025676470305
id_213,35.89442191605113
id_214,20.09057824139815
id_215,35.04552116678557
id_216,78.51480485526189
id_217,0.6582878379932846
id_218,12.451075426045259
id_219,31.944763641071955
id_220,15.11599334824694
id_221,12.569093603694002
id_222,114.57904211778646
id_223,12.526789160490724
id_224,16.490576574128607
id_225,64.60620197842836
id_226,16.33609906648702
id_227,17.849369360945083
id_228,9.747010284496064
id_229,6.566749118182346
id_230,44.38155773803224
id_231,12.082791538486363
id_232,54.40257872917843
id_233,42.48027434927799
id_234,25.98015027630644
id_235,42.442139901122864
id_236,68.91285268132084
id_237,43.671291319504284
id_238,11.007331495227906
id_239,17.341442324935297
